Argument ID,text_raw,text_clean,split,Self-direction: thought,Self-direction: action,Stimulation,Hedonism,Achievement,Power: dominance,Power: resources,Face,Security: personal,Security: societal,Tradition,Conformity: rules,Conformity: interpersonal,Humility,Benevolence: caring,Benevolence: dependability,Universalism: concern,Universalism: nature,Universalism: tolerance,Universalism: objectivity
A12171,"Deberíamos legalizar la prostitución [SEP] en contra [SEP] Legalizar la prostitución podría llevar a delitos más graves, como el involucramiento de mujeres en el tráfico de drogas o la trata de personas.",deberíamos legalizar la prostitución legalizar la prostitución podría llevar a delitos más graves como el involucramiento de mujeres en el tráfico de drogas o la trata de personas,train,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
A12172,Debemos limitar el activismo judicial [SEP] en contra [SEP] el activismo judicial es una parte importante de nuestro país.,debemos limitar el activismo judicial el activismo judicial es una parte importante de nuestro país,train,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
A12173,"Deberíamos adoptar un lenguaje neutro de género. [SEP] a favor [SEP] Con los géneros siendo ahora más igualitarios que nunca y el neutro de género en crecimiento exponencial, el lenguaje de género tradicional es simplemente un anacronismo histórico.",deberíamos adoptar un lenguaje neutro de género con los géneros siendo ahora más igualitarios que nunca y el neutro de género en crecimiento exponencial el lenguaje de género tradicional es simplemente un anacronismo histórico,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
A12175,Deberíamos cancelar las parades de orgullo [SEP] en contra [SEP] las paradas del orgullo son un paso necesario para concienciar al mundo de que todos los seres humanos merecen respeto y aceptación.,deberíamos cancelar las parades de orgullo las paradas del orgullo son un paso necesario para concienciar al mundo de que todos los seres humanos merecen respeto y aceptación,train,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1
A12179,"Deberíamos abolir los derechos de propiedad intelectual. [SEP] en contra [SEP] tener derechos de propiedad intelectual es un disuasivo para aquellos que robarían las ideas y creaciones de otra persona, por lo que no debemos abolirlo.",deberíamos abolir los derechos de propiedad intelectual tener derechos de propiedad intelectual es un disuasivo para aquellos que robarían las ideas y creaciones de otra persona por lo que no debemos abolirlo,train,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
A12181,Deberíamos abolir los espacios seguros. [SEP] a favor [SEP] Deberíamos abolir los espacios seguros porque ponen en riesgo el financiamiento público para las universidades debido a la reacción de las legislaturas de derecha.,deberíamos abolir los espacios seguros deberíamos abolir los espacios seguros porque ponen en riesgo el financiamiento público para las universidades debido a la reacción de las legislaturas de derecha,train,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
A12182,Deberíamos prohibir el uso de actores infantiles. [SEP] a favor [SEP] hacer que un niño trabaje como actor lo priva de experiencias e interacciones infantiles.,deberíamos prohibir el uso de actores infantiles hacer que un niño trabaje como actor lo priva de experiencias e interacciones infantiles,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
A12183,Debemos oponernos al colectivismo. [SEP] a favor [SEP] el colectivismo elimina el derecho del individuo de promover sus intereses privados y ejercer autonomía,debemos oponernos al colectivismo el colectivismo elimina el derecho del individuo de promover sus intereses privados y ejercer autonomía,train,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A12184,"Deberíamos legalizar la prostitución [SEP] a favor [SEP] si la prostitución fuera legal, las personas podrían estar mejor protegidas y se podría controlar mejor las enfermedades.",deberíamos legalizar la prostitución si la prostitución fuera legal las personas podrían estar mejor protegidas y se podría controlar mejor las enfermedades,train,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
A12185,Deberíamos prohibir las compañías militares privadas. [SEP] a favor [SEP] las compañías militares privadas deberían ser prohibidas ya que no están sujetas a las leyes militares,deberíamos prohibir las compañías militares privadas las compañías militares privadas deberían ser prohibidas ya que no están sujetas a las leyes militares,train,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
A12187,Deberíamos adoptar un sistema multipartidista. [SEP] en contra [SEP] Un sistema multipartidista puede llevar a coaliciones inestables con el fin de llegar al poder.,deberíamos adoptar un sistema multipartidista un sistema multipartidista puede llevar a coaliciones inestables con el fin de llegar al poder,train,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
A12189,Debemos limitar el activismo judicial [SEP] en contra [SEP] el activismo judicial debe ser respaldado por todos los medios porque los jueces conocen el derecho y actúan dentro de la ley mediante el activismo judicial.,debemos limitar el activismo judicial el activismo judicial debe ser respaldado por todos los medios porque los jueces conocen el derecho y actúan dentro de la ley mediante el activismo judicial,train,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
A12191,Debemos terminar con el uso de sanciones económicas. [SEP] en contra [SEP] Las sanciones económicas hacen que los productos fabricados en países extranjeros y enviados aquí sean más accesibles para los estadounidenses que luchan económicamente.,debemos terminar con el uso de sanciones económicas las sanciones económicas hacen que los productos fabricados en países extranjeros y enviados aquí sean más accesibles para los estadounidenses que luchan económicamente,train,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
A12194,"Deberíamos prohibir la clonación humana [SEP] en contra [SEP] el clonado de humanos puede permitirnos avanzar en la ciencia y la medicina de formas que podrían salvar millones de vidas al producir órganos, células madre, etc., para aquellos que lo necesitan.",deberíamos prohibir la clonación humana el clonado de humanos puede permitirnos avanzar en la ciencia y la medicina de formas que podrían salvar millones de vidas al producir órganos células madre etc para aquellos que lo necesitan,train,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
A12199,"Deberíamos adoptar el ateísmo. [SEP] en contra [SEP] Las personas tienen el derecho de creer en cualquier dios que elijan. Como la religión ofrece consuelo, el ateísmo no debería ser adoptado.",deberíamos adoptar el ateísmo las personas tienen el derecho de creer en cualquier dios que elijan como la religión ofrece consuelo el ateísmo no debería ser adoptado,train,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
A12203,Deberíamos prohibir los asesinatos selectivos. [SEP] a favor [SEP] definitivamente deberíamos prohibir los asesinatos selectivos porque la pérdida de vida nunca debe ser un evento planeado.,deberíamos prohibir los asesinatos selectivos definitivamente deberíamos prohibir los asesinatos selectivos porque la pérdida de vida nunca debe ser un evento planeado,train,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
A12206,Deberíamos prohibir la caza de ballenas. [SEP] en contra [SEP] la ballena es parte de numerosas culturas,deberíamos prohibir la caza de ballenas la ballena es parte de numerosas culturas,train,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
A12207,"Deberíamos prohibir los asesinatos selectivos. [SEP] en contra [SEP] No deberíamos prohibir los asesinatos selectivos, ya que es la única manera de lidiar con criminales particulares que de otra forma no pueden ser capturados o eliminados.",deberíamos prohibir los asesinatos selectivos no deberíamos prohibir los asesinatos selectivos ya que es la única manera de lidiar con criminales particulares que de otra forma no pueden ser capturados o eliminados,train,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
A12209,Deberíamos prohibir la clonación humana [SEP] a favor [SEP] la clonación humana está muy expuesta al abuso y podría utilizarse para cosas malas.,deberíamos prohibir la clonación humana la clonación humana está muy expuesta al abuso y podría utilizarse para cosas malas,train,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
A12210,Deberíamos abolir los espacios seguros. [SEP] a favor [SEP] los espacios seguros deberían abolidos porque esto solo hace que nuestra sociedad sea débil.,deberíamos abolir los espacios seguros los espacios seguros deberían abolidos porque esto solo hace que nuestra sociedad sea débil,train,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
A12212,Deberíamos prohibir la comida rápida [SEP] a favor [SEP] los alimentos rápidos son conocidos por contener grasas insalubres y carecer de nutrientes necesarios,deberíamos prohibir la comida rápida los alimentos rápidos son conocidos por contener grasas insalubres y carecer de nutrientes necesarios,train,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
A12213,Debemos oponernos al colectivismo. [SEP] a favor [SEP] el colectivismo no permite a las personas defender por sí mismas lo que creen.,debemos oponernos al colectivismo el colectivismo no permite a las personas defender por sí mismas lo que creen,train,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
A12217,Se debería prohibir la cirugía estética para menores de edad. [SEP] a favor [SEP] La cirugía estética promueve una sociedad capitalista que enfoca en resolver problemas con dinero en lugar de mediante el autoaceptación personal.,se debería prohibir la cirugía estética para menores de edad la cirugía estética promueve una sociedad capitalista que enfoca en resolver problemas con dinero en lugar de mediante el autoaceptación personal,train,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
A12218,Deberíamos adoptar una política de tolerancia cero en las escuelas. [SEP] a favor [SEP] las políticas de tolerancia cero son útiles ya que evitan que los niños se comporten mal.,deberíamos adoptar una política de tolerancia cero en las escuelas las políticas de tolerancia cero son útiles ya que evitan que los niños se comporten mal,train,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
A12222,Deberíamos adoptar un sistema multipartidista. [SEP] en contra [SEP] demasiadas opciones en los partidos políticos separan a las personas en un país en lugar de ayudarles a unirse.,deberíamos adoptar un sistema multipartidista demasiadas opciones en los partidos políticos separan a las personas en un país en lugar de ayudarles a unirse,train,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
A12223,Debemos adoptar un lenguaje neutro de género. [SEP] en contra [SEP] no deberíamos adoptar el lenguaje neutro de género porque no hay razón para cambiar la forma en que las personas han estado hablando durante cientos de años.,debemos adoptar un lenguaje neutro de género no deberíamos adoptar el lenguaje neutro de género porque no hay razón para cambiar la forma en que las personas han estado hablando durante cientos de años,train,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
A12224,"Deberíamos prohibir la agricultura工厂农场的西班牙语翻译似乎出现了一些偏差，正确的翻译应该是：

Deberíamos prohibir la granja industrial [SEP] en contra [SEP] la granja industrial es necesaria en nuestra sociedad como una forma de controlar y proteger el entorno en el que viven los animales para que no estén expuestos a enfermedades y depredadores.",deberíamos prohibir la agricultura deberíamos prohibir la granja industrial la granja industrial es necesaria en nuestra sociedad como una forma de controlar y proteger el entorno en el que viven los animales para que no estén expuestos a enfermedades y depredadores,train,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
A12226,"Debemos legalizar el cannabis [SEP] a favor [SEP] el cannabis es tan dañino como los cigarrillos o el alcohol, y tan adictivo como estos dos.",debemos legalizar el cannabis el cannabis es tan dañino como los cigarrillos o el alcohol y tan adictivo como estos dos,train,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
A12227,"Debemos subsidiar los préstamos estudiantiles. [SEP] a favor [SEP] Es suficiente con tener que tomar un préstamo estudiantil en primer lugar, pero aún más estudiantes de backgrounds más pobres se abstendrán de seguir estudios superiores si sus préstamos estudiantiles no están subsidiados.",debemos subsidiar los préstamos estudiantiles es suficiente con tener que tomar un préstamo estudiantil en primer lugar pero aún más estudiantes de backgrounds más pobres se abstendrán de seguir estudios superiores si sus préstamos estudiantiles no están subsidiados,train,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
A12228,Debemos detener el desarrollo de coches autónomos. [SEP] en contra [SEP] los coches autónomos reducirán el margen de error humano casi a cero y harán que el viaje diario sea más seguro.,debemos detener el desarrollo de coches autónomos los coches autónomos reducirán el margen de error humano casi a cero y harán que el viaje diario sea más seguro,train,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
A12229,Debemos subvencionar la investigación con células madre embrionarias. [SEP] en contra [SEP] No creo que los dólares de impuestos deberían destinarse a investigar células madre embrionarias. Hay usos mucho mejores para nuestro dinero que eso. No necesitamos subsidiar esto.,debemos subvencionar la investigación con células madre embrionarias no creo que los dólares de impuestos deberían destinarse a investigar células madre embrionarias hay usos mucho mejores para nuestro dinero que eso no necesitamos subsidiar esto,train,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
A12230,Deberíamos prohibir el telemarketing. [SEP] a favor [SEP] el telemarketing se dirige a las personas más vulnerables y las incentiva a comprar cosas que no pueden permitirse.,deberíamos prohibir el telemarketing el telemarketing se dirige a las personas más vulnerables y las incentiva a comprar cosas que no pueden permitirse,train,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
A12231,Deberíamos prohibir las compañías militares privadas. [SEP] a favor [SEP] Las empresas militares privadas son una amenaza para nuestra democracia y ya no deben ser toleradas.,deberíamos prohibir las compañías militares privadas las empresas militares privadas son una amenaza para nuestra democracia y ya no deben ser toleradas,train,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
